學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,03214009,傳播學系,學士班(日間),61,23,38,25.96
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,03214009,傳播學系,碩士班(日間),3,1,2,27.27
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05111010,生命科學系,學士班(日間),6,3,3,4.17
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05111010,生命科學系,碩士班(日間),2,1,1,15.38
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05121012,分子生物暨人類遺傳學系,學士班(日間),6,2,4,4.11
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05121012,分子生物暨人類遺傳學系,碩士班(日間),8,3,5,47.06
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,06133032,醫學資訊學系,學士班(日間),7,4,3,4.22
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系,學士班(日間),11,3,8,3.30
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系微生物及免疫學碩士班,碩士班(日間),2,2,0,28.57
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系藥理暨毒理學博士班,博士班,4,3,1,22.22
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系藥理暨毒理學碩士班,碩士班(日間),2,0,2,16.67
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121019,醫學科學研究所,博士班,20,8,12,23.53
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09131028,護理學系,學士班(日間),5,2,3,1.53
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141031,醫學檢驗生物技術學系,學士班(日間),9,1,8,4.69
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141031,醫學檢驗生物技術學系醫學生物技術碩士班,碩士班(日間),2,0,2,10.53
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09151027,物理治療學系,學士班(日間),15,5,10,8.11
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09151027,物理治療學系,碩士班(日間),4,3,1,44.44
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09191024,公共衛生學系,學士班(日間),1,0,1,0.76
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09191024,公共衛生學系,碩士班(日間),3,1,2,8.11
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09221002,兒童發展與家庭教育學系,學士班(日間),16,0,16,9.30
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09231034,社會工作學系,學士班(日間),5,1,4,2.56
108,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09231034,社會工作學系,碩士班(日間),1,0,1,5.56
108,私立,一般大學,1028,臺北醫學大學,03131057,心智意識與腦科學研究所,碩士班(日間),3,1,2,60.00
108,私立,一般大學,1028,臺北醫學大學,03131057,心智意識與腦科學研究博士學位學程,博士班,3,2,1,100.00
108,私立,一般大學,1028,臺北醫學大學,03199001,醫學人文研究所,碩士班(日間),4,2,2,28.57
108,私立,一般大學,1028,臺北醫學大學,04133002,醫務管理學系,碩士班(日間),12,5,7,38.71
108,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,博士班,1,1,0,2.13
108,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,學士班(日間),3,1,2,1.01
108,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,碩士班(日間),9,2,7,19.57
108,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,博士班,6,2,4,31.58
108,私立,一般大學,1028,臺北醫學大學,06199051,大數據科技及管理研究所,碩士班(日間),3,2,1,15.00
108,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,碩士班(日間),4,2,2,16.67
108,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,博士班,10,7,3,47.62
108,私立,一般大學,1028,臺北醫學大學,07193010,奈米醫學工程研究所,碩士班(日間),3,2,1,30.00
108,私立,一般大學,1028,臺北醫學大學,07193011,國際生醫工程博士學位學程,博士班,9,5,4,100.00
108,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,學士班(日間),6,1,5,1.03
108,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,碩士班(日間),5,0,5,18.52
108,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,博士班,8,4,4,29.63
108,私立,一般大學,1028,臺北醫學大學,09121013,醫學系,學士班(日間),19,5,14,1.99
108,私立,一般大學,1028,臺北醫學大學,09121013,醫學系七年制,學士班(日間),1,0,1,14.29
108,私立,一般大學,1028,臺北醫學大學,09121014,臨床醫學研究所,博士班,1,0,1,1.96
108,私立,一般大學,1028,臺北醫學大學,09121018,神經再生醫學博士學位學程,博士班,2,1,1,10.53
108,私立,一般大學,1028,臺北醫學大學,09121019,國際醫學研究博士學位學程,博士班,39,29,10,100.00
108,私立,一般大學,1028,臺北醫學大學,09121019,國際醫學研究碩士學位學程,碩士班(日間),10,4,6,100.00
108,私立,一般大學,1028,臺北醫學大學,09121054,細胞治療與再生醫學國際博士學位學程,博士班,10,3,7,83.33
108,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,碩士班(日間),9,6,3,13.43
108,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,博士班,19,6,13,32.20
108,私立,一般大學,1028,臺北醫學大學,09141040,醫學生物科技博士學位學程,博士班,6,3,3,46.15
108,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,學士班(日間),1,0,1,0.41
108,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,碩士班(日間),3,3,0,14.29
108,私立,一般大學,1028,臺北醫學大學,09141042,醫學資訊研究所,碩士班(日間),4,1,3,16.00
108,私立,一般大學,1028,臺北醫學大學,09141042,醫學資訊研究所,博士班,15,7,8,45.45
108,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,學士班(日間),1,0,1,0.13
108,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,碩士班(日間),2,1,1,3.33
108,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,博士班,13,6,7,37.14
108,私立,一般大學,1028,臺北醫學大學,09161026,生藥學研究所,碩士班(日間),2,0,2,8.70
108,私立,一般大學,1028,臺北醫學大學,09161028,癌症生物學與藥物研發研究所,碩士班(日間),1,0,1,20.00
108,私立,一般大學,1028,臺北醫學大學,09161028,癌症生物學與藥物研發博士學位學程,博士班,6,4,2,28.57
108,私立,一般大學,1028,臺北醫學大學,09161030,中草藥臨床藥物研發博士學位學程,博士班,10,6,4,37.04
108,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,碩士班(日間),1,0,1,4.76
108,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,博士班,12,3,9,42.86
108,私立,一般大學,1028,臺北醫學大學,09191022,傷害防治學研究所,碩士班(日間),3,1,2,10.34
108,私立,一般大學,1028,臺北醫學大學,09191022,傷害防治學研究所,博士班,3,3,0,30.00
108,私立,一般大學,1028,臺北醫學大學,09191023,全球衛生暨發展碩士學位學程,碩士班(日間),7,6,1,70.00
108,私立,一般大學,1028,臺北醫學大學,09191056,全球衛生暨衛生安全博士學位學程,博士班,9,6,3,81.82
108,私立,一般大學,1028,臺北醫學大學,09199052,代謝與肥胖科學研究所,碩士班(日間),1,0,1,8.33
108,私立,一般大學,1029,中山醫學大學,03131004,心理學系臨床心理學碩士班,碩士班(日間),1,0,1,1.43
108,私立,一般大學,1029,中山醫學大學,05191026,營養學系,學士班(日間),1,1,0,0.28
108,私立,一般大學,1029,中山醫學大學,09121018,醫學系,學士班(日間),1,0,1,0.12
108,私立,一般大學,1029,中山醫學大學,09121018,醫學研究所,博士班,1,0,1,0.91
108,私立,一般大學,1029,中山醫學大學,09151022,物理治療學系,學士班(日間),1,0,1,0.50
108,私立,一般大學,1029,中山醫學大學,09191020,公共衛生學系,碩士班(日間),1,0,1,5.00
108,私立,技專校院,1030,龍華科技大學,02112011,多媒體與遊戲發展科學系,學士班(日間),40,37,3,6.18
108,私立,技專校院,1030,龍華科技大學,02112011,多媒體與遊戲發展科學系,碩士班(日間),1,1,0,5.88
108,私立,技專校院,1030,龍華科技大學,02122002,文化創意與數位媒體設計系,學士班(日間),13,10,3,2.44
108,私立,技專校院,1030,龍華科技大學,02311001,應用外語系,學士班(日間),6,1,5,1.46
108,私立,技專校院,1030,龍華科技大學,04121007,財務金融系,學士班(日間),21,4,17,5.75
108,私立,技專校院,1030,龍華科技大學,04131004,企業管理系,學士班(日間),14,4,10,3.54
108,私立,技專校院,1030,龍華科技大學,04131004,企業管理系,碩士班(日間),12,6,6,25.53
108,私立,技專校院,1030,龍華科技大學,04131004,企業管理系_外國學生專班,碩士班(日間),17,7,10,100.00
108,私立,技專校院,1030,龍華科技大學,04141005,國際企業系,學士班(日間),24,7,17,6.37
108,私立,技專校院,1030,龍華科技大學,04141005,國際企業系_國際貿易與物流國際學生產學合作專班,學士班(日間),32,22,10,100.00
108,私立,技專校院,1030,龍華科技大學,04199008,工業管理系_全球運籌與供應鏈資訊化國際學生產學合作專班,學士班(日間),57,57,0,100.00
108,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系,碩士班(日間),1,0,1,5.00
108,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系,學士班(日間),12,11,1,2.32
108,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系_新南向國際學生網路電子國際學生產學合作專班,學士班(日間),66,28,38,100.00
108,私立,技專校院,1030,龍華科技大學,07111018,化工與材料工程系_生醫包裝材料及檢測技術國際學生產學合作專班,學士班(日間),30,21,9,100.00
108,私立,技專校院,1030,龍華科技大學,07141013,電機工程系,學士班(日間),2,2,0,0.41
108,私立,技專校院,1030,龍華科技大學,07141013,電機工程系_國際學生表面黏著技術製程國際學生產學合作專班,學士班(日間),35,26,9,100.00
108,私立,技專校院,1030,龍華科技大學,07141014,電子工程系,學士班(日間),2,2,0,0.40
108,私立,技專校院,1030,龍華科技大學,07141014,電子工程系,碩士班(日間),1,1,0,2.50
108,私立,技專校院,1030,龍華科技大學,07141014,電子工程系_國際學生產學合作專班,學士班(日間),33,21,12,100.00
108,私立,技專校院,1030,龍華科技大學,07141014,電子工程系_國際學生電子產品檢測國際學生產學合作專班,學士班(日間),24,14,10,100.00
108,私立,技專校院,1030,龍華科技大學,07141014,電子工程系_新南向國際學生半導體技術產學合作專班,學士班(日間),40,16,24,100.00
108,私立,技專校院,1030,龍華科技大學,07151016,機械工程系,學士班(日間),1,1,0,0.15
108,私立,技專校院,1030,龍華科技大學,10151001,應用外語系國際觀光與會展碩士班,碩士班(日間),5,2,3,35.71
108,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系,學士班(日間),12,7,5,3.01
108,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系_國際學生產學合作專班,學士班(日間),131,41,90,100.00
108,私立,技專校院,1031,輔英科技大學,01121035,幼兒保育暨產業系,學士班(日間),1,0,1,0.54
108,私立,技專校院,1031,輔英科技大學,02311001,應用外語系,學士班(日間),16,4,12,12.60
108,私立,技專校院,1031,輔英科技大學,05121006,生物科技系,學士班(日間),1,1,0,0.74
108,私立,技專校院,1031,輔英科技大學,05191018,保健營養系,學士班(日間),1,0,1,0.28
108,私立,技專校院,1031,輔英科技大學,05191018,保健營養系,碩士班(日間),1,0,1,5.26
108,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系,學士班(日間),1,0,1,0.39
108,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系,碩士班(日間),4,4,0,13.33
108,私立,技專校院,1031,輔英科技大學,09131019,護理系,學士班(日間),3,0,3,0.35
108,私立,技專校院,1031,輔英科技大學,09141024,醫學檢驗生物技術系,碩士班(日間),1,0,1,5.56
108,私立,技專校院,1031,輔英科技大學,09151016,物理治療系,學士班(日間),1,1,0,0.33
108,私立,技專校院,1031,輔英科技大學,10121032,健康美容系,學士班(日間),4,0,4,1.69
108,私立,技專校院,1031,輔英科技大學,10199029,休閒與遊憩事業管理系,學士班(日間),14,3,11,4.96
108,私立,技專校院,1032,明新學校財團法人明新科技大學,02311001,應用外語系,學士班(日間),42,17,25,10.61
108,私立,技專校院,1032,明新學校財團法人明新科技大學,04131002,企業管理系,學士班(日間),9,2,7,2.77
108,私立,技專校院,1032,明新學校財團法人明新科技大學,04131003,管理研究所,碩士班(日間),29,8,21,56.86
108,私立,技專校院,1032,明新學校財團法人明新科技大學,04143008,行銷與流通管理系,學士班(日間),7,4,3,1.77
108,私立,技專校院,1032,明新學校財團法人明新科技大學,06131009,資訊管理系,學士班(日間),2,2,0,0.50
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07111022,化學工程與材料科技系,碩士班(日間),1,0,1,4.17
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07111022,化學工程與材料科技系 _國際學生產學合作專班,學士班(日間),165,53,112,100.00
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141011,電機工程系,學士班(日間),1,1,0,0.14
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141011,電機工程系,碩士班(日間),6,4,2,14.29
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141011,電機工程系_國際學生產學合作專班,學士班(日間),133,133,0,100.00
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141012,電子工程系,學士班(日間),1,1,0,0.21
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141012,電子工程系_國際學生產學合作國際專班,學士班(日間),116,72,44,100.00
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141013,資訊工程系,學士班(日間),3,3,0,0.66
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07141037,光電工程系_國際學生產學合作專班,學士班(日間),416,191,225,100.00
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07151016,機械工程系,學士班(日間),11,10,1,1.97
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07151016,機械工程系_國際學生產學合作專班,學士班(日間),95,89,6,100.00
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07151016,機械工程系精密機電工程碩士班,碩士班(日間),4,4,0,19.05
108,私立,技專校院,1032,明新學校財團法人明新科技大學,07191024,工業工程與管理系,學士班(日間),5,4,1,1.64
